Code-1,Code-2,Bezeichnung,Richtung,Betrag
01,0101,Bezirksvertretungen (frei verfügbare Mittel),Einnamen,"1.500,00"
01,0101,Bezirksvertretungen (frei verfügbare Mittel),Ausgaben,"168.835,02"
01,0102,"Geschäftsführung für politische Gremien, Städtepartnerschaften",Einnamen,"128.083,70"
01,0102,"Geschäftsführung für politische Gremien, Städtepartnerschaften",Ausgaben,"3.594.247,18"
01,0103,"OB, BM und Verwaltungsführung",Einnamen,"5.036,21"
01,0103,"OB, BM und Verwaltungsführung",Ausgaben,"4.172.834,30"
01,0104,Gleichstellung von Frau und Mann,Einnamen,"17.687,30"
01,0104,Gleichstellung von Frau und Mann,Ausgaben,"667.505,95"
01,0105,Personal- und Schwerbehindertenvertretung,Einnamen,"112.170,00"
01,0105,Personal- und Schwerbehindertenvertretung,Ausgaben,"1.221.770,21"
01,0106,Wirtschaftlichkeitsprüfung und Revision,Einnamen,"46.978,00"
01,0106,Wirtschaftlichkeitsprüfung und Revision,Ausgaben,"1.256.825,21"
01,0107,Public Relations,Einnamen,"58.860,36"
01,0107,Public Relations,Ausgaben,"1.382.348,43"
01,0108,Personal- und Organisationsmanagement,Einnamen,"2.077.724,15"
01,0108,Personal- und Organisationsmanagement,Ausgaben,"8.156.801,51"
01,0109,Finanz- und Beteiligungsmanagement,Einnamen,"2.142.753,62"
01,0109,Finanz- und Beteiligungsmanagement,Ausgaben,"8.628.713,68"
01,0110,Recht,Einnamen,"488.951,84"
01,0110,Recht,Ausgaben,"1.659.709,93"
01,0111,Immobilienmanagement,Einnamen,"42.787.449,78"
01,0111,Immobilienmanagement,Ausgaben,"83.628.343,34"
01,0113,Zentrale Dienste,Einnamen,"1.121.790,53"
01,0113,Zentrale Dienste,Ausgaben,"2.719.661,62"
01,0114,Verwaltung der Kommunalen Stiftungen,Einnamen,"166.646,06"
01,0114,Verwaltung der Kommunalen Stiftungen,Ausgaben,"391.973,02"
01,0115,IT-Management (citeq),Einnamen,"4.968,64"
01,0115,IT-Management (citeq),Ausgaben,"331.548,29"
01,0116,Migrations- und Integrationsmanagement,Einnamen,"150.553,00"
01,0116,Migrations- und Integrationsmanagement,Ausgaben,"694.262,36"
02,0201,Ordnungsrechtliche Angelegenheiten,Einnamen,"240.371,87"
02,0201,Ordnungsrechtliche Angelegenheiten,Ausgaben,"2.071.313,54"
02,0202,Gewerberechtliche Angelegenheiten,Einnamen,"1.326.429,78"
02,0202,Gewerberechtliche Angelegenheiten,Ausgaben,"1.669.367,52"
02,0203,Straßenverkehrsrechtliche Angelegenheiten,Einnamen,"8.310.254,87"
02,0203,Straßenverkehrsrechtliche Angelegenheiten,Ausgaben,"7.426.112,93"
02,0204,Bürgerangelegenheiten,Einnamen,"2.389.566,12"
02,0204,Bürgerangelegenheiten,Ausgaben,"6.493.003,87"
02,0205,Standesamtsangelegenheiten,Einnamen,"705.178,41"
02,0205,Standesamtsangelegenheiten,Ausgaben,"1.556.115,54"
02,0206,Ausländerangelegenheiten,Einnamen,"529.135,83"
02,0206,Ausländerangelegenheiten,Ausgaben,"2.013.782,58"
02,0207,Statistik,Einnamen,"775,25"
02,0207,Statistik,Ausgaben,"584.169,77"
02,0208,Wahlen,Einnamen,"367.806,03"
02,0208,Wahlen,Ausgaben,"626.936,40"
02,0209,Brandschutz und feuerwehrtechnische Hilfeleistung,Einnamen,"1.218.455,52"
02,0209,Brandschutz und feuerwehrtechnische Hilfeleistung,Ausgaben,"25.062.653,95"
02,0210,Rettungsdienst,Einnamen,"10.465.780,88"
02,0210,Rettungsdienst,Ausgaben,"11.113.458,51"
02,0211,Veterinär- und Lebensmittelangelegenheiten,Einnamen,"87.996,11"
02,0211,Veterinär- und Lebensmittelangelegenheiten,Ausgaben,"1.894.274,74"
03,0301,Leistungen für Schulen,Einnamen,"2.184.685,88"
03,0301,Leistungen für Schulen,Ausgaben,"27.022.977,15"
03,0302,Zentrale Leistungen für am Schulleben Beteiligte,Einnamen,"418.389,52"
03,0302,Zentrale Leistungen für am Schulleben Beteiligte,Ausgaben,"11.729.050,99"
04,0401,Kulturmanagement / Kulturförderung,Einnamen,"651.670,15"
04,0401,Kulturmanagement / Kulturförderung,Ausgaben,"3.892.231,37"
04,0402,Volkshochschule,Einnamen,"2.477.298,76"
04,0402,Volkshochschule,Ausgaben,"4.098.066,85"
04,0403,Westf. Schule für Musik und Förderung der Stadtteilmusikschulen,Einnamen,"2.154.689,02"
04,0403,Westf. Schule für Musik und Förderung der Stadtteilmusikschulen,Ausgaben,"4.703.400,06"
